s.no,Area,Temperature( C),Humidity,Rainfall,Flooding,nBHK,Rent,Safety,Connectivity,Family,Bachelors,Latitude,Longitude,,,
623,Chengicherla,28.1,40.25,23,0,1,5000,4,4,1,1,17.443,78.597,,,
624,Cherlapalli,26.8,42,23,0,2,12000,4,4,1,1,17.469,78.596,,,
625,Cherlapalli,26.8,42,23,0,3,15000,2,4,1,1,17.469,78.596,,,
626,Cherlapalli,26.8,42,23,0,2,15000,2,4,1,1,17.469,78.596,,,
627,Cherlapalli,26.8,42,23,0,2,25000,2,4,1,1,17.469,78.596,,,
628,Cherlapalli,26.8,42,23,0,1,7500,2,4,1,1,17.469,78.596,,,
629,Cherlapalli,26.8,42,23,0,3,25000,2,4,1,1,17.469,78.596,,,
630,Cherlapalli,26.8,42,23,0,1,6500,2,4,1,1,17.469,78.596,,,
631,Cherlapalli,26.8,42,23,0,1,10000,2,4,1,1,17.469,78.596,,,
632,Cherlapalli,26.8,42,23,0,7,70000,2,4,1,1,17.469,78.596,,,
633,Cherlapalli,26.8,42,23,0,2,15000,2,4,1,1,17.469,78.596,,,
634,Cherlapalli,26.8,42,23,0,2,15000,2,4,1,1,17.469,78.596,,,
635,Cherlapalli,26.8,42,23,0,2,8000,2,4,1,1,17.469,78.596,,,
636,Cherlapalli,26.8,42,23,0,1,6000,2,4,1,1,17.469,78.596,,,
637,Cherlapalli,26.8,42,23,0,2,12500,2,4,1,0,17.469,78.596,,,
638,Cherlapalli,26.8,42,23,0,2,11000,2,4,1,1,17.469,78.596,,,
639,Cherlapalli,26.8,42,23,0,2,6000,2,4,1,1,17.469,78.596,,,
640,Cherlapalli,26.8,42,23,0,3,30000,2,4,1,0,17.469,78.596,,,
641,Cherlapalli,26.8,42,23,0,2,12000,2,4,1,1,17.469,78.596,,,
642,ECIL,27.05,40.25,22.75,1,3,18000,2,3,1,0,17.475,78.57,,,
643,ECIL,27.05,40.25,22.75,1,3,18000,2,3,1,0,17.475,78.57,,,
644,ECIL,27.05,40.25,22.75,1,3,25000,2,3,1,0,17.475,78.57,,,
645,ECIL,27.05,40.25,22.75,1,2,15000,2,3,1,1,17.475,78.57,,,
646,ECIL,27.05,40.25,22.75,1,1,10000,2,3,1,0,17.475,78.57,,,
647,ECIL,27.05,40.25,22.75,1,2,15000,2,3,0,1,17.475,78.57,,,
648,ECIL,27.05,40.25,22.75,1,2,15000,2,3,1,1,17.475,78.57,,,
649,ECIL,27.05,40.25,22.75,1,2,12000,2,3,1,1,17.475,78.57,,,
650,ECIL,27.05,40.25,22.75,1,1,5800,2,3,1,1,17.475,78.57,,,
651,ECIL,27.05,40.25,22.75,1,2,12000,2,3,1,1,17.475,78.57,,,
652,ECIL,27.05,40.25,22.75,1,3,15000,2,3,1,1,17.475,78.57,,,
653,ECIL,27.05,40.25,22.75,1,2,10990,2,3,1,0,17.475,78.57,,,
654,ECIL,27.05,40.25,22.75,1,2,10270,2,3,1,0,17.475,78.57,,,
655,ECIL,27.05,40.25,22.75,1,2,24696,2,3,1,0,17.475,78.57,,,
656,ECIL,27.05,40.25,22.75,1,1,10714,2,3,1,0,17.475,78.57,,,
657,ECIL,27.05,40.25,22.75,1,1,10714,2,3,1,0,17.475,78.57,,,
658,ECIL,27.05,40.25,22.75,1,1,7182,2,3,1,0,17.475,78.57,,,
659,Moula Ali,26.75,39.86,22.75,0,2,12000,3,3,1,1,17.462,78.561,,,
660,Moula Ali,26.75,39.86,22.75,0,3,20000,3,3,1,1,17.462,78.561,,,
661,Moula Ali,26.75,39.86,22.75,0,1,9000,3,3,1,1,17.462,78.561,,,
662,Moula Ali,26.75,39.86,22.75,0,2,15000,3,3,1,0,17.462,78.561,,,
663,Moula Ali,26.75,39.86,22.75,0,2,10500,3,3,1,1,17.462,78.561,,,
664,Moula Ali,26.75,39.86,22.75,0,2,10000,3,3,1,0,17.462,78.561,,,
665,Moula Ali,26.75,39.86,22.75,0,2,7000,3,3,1,1,17.462,78.561,,,
666,Moula Ali,26.75,39.86,22.75,0,2,22000,3,3,1,1,17.462,78.561,,,
667,Moula Ali,26.75,39.86,22.75,0,2,16000,3,3,1,1,17.462,78.561,,,
668,Moula Ali,26.75,39.86,22.75,0,3,16000,3,3,1,1,17.462,78.561,,,
669,Moula Ali,26.75,39.86,22.75,0,3,15000,3,3,1,1,17.462,78.561,,,
670,Moula Ali,26.75,39.86,22.75,0,2,9000,3,3,1,1,17.462,78.561,,,
671,Moula Ali,26.75,39.86,22.75,0,2,9500,3,3,1,1,17.462,78.561,,,
672,Moula Ali,26.75,39.86,22.75,0,4,10000,3,3,1,1,17.462,78.561,,,
673,Moula Ali,26.75,39.86,22.75,0,2,10000,3,3,1,1,17.462,78.561,,,
674,Moula Ali,26.75,39.86,22.75,0,3,10000,3,3,1,1,17.462,78.561,,,
675,Moula Ali,26.75,39.86,22.75,0,2,14000,3,3,1,1,17.462,78.561,,,
676,Moula Ali,26.75,39.86,22.75,0,3,11500,3,3,1,1,17.462,78.561,,,
677,Moula Ali,26.75,39.86,22.75,0,3,20000,3,3,1,1,17.462,78.561,,,
678,Moula Ali,26.75,39.86,22.75,0,2,15000,3,3,1,1,17.462,78.561,,,
679,Moula Ali,26.75,39.86,22.75,0,3,15000,3,3,1,1,17.462,78.561,,,
680,Moula Ali,26.75,39.86,22.75,0,1,5500,3,3,1,1,17.462,78.561,,,
681,Moula Ali,26.75,39.86,22.75,0,2,12000,3,3,1,1,17.462,78.561,,,
682,Moula Ali,26.75,39.86,22.75,0,2,16000,3,3,1,1,17.462,78.561,,,
683,Moula Ali,26.75,39.86,22.75,0,1,6000,3,3,1,1,17.462,78.561,,,
684,Moula Ali,26.75,39.86,22.75,0,2,9000,3,3,1,0,17.462,78.561,,,
685,Moula Ali,26.75,39.86,22.75,0,1,7500,3,3,1,1,17.462,78.561,,,
686,Moula Ali,26.75,39.86,22.75,0,2,10000,3,3,1,0,17.462,78.561,,,
687,Moula Ali,26.75,39.86,22.75,0,2,13500,3,3,1,1,17.462,78.561,,,
688,Moula Ali,26.75,39.86,22.75,0,3,15000,3,3,1,1,17.462,78.561,,,
689,AS Rao Nagar,26.8,41,25,0,2,10000,2,3,1,1,17.478,78.55,,,
690,AS Rao Nagar,26.8,41,25,0,2,17000,2,3,1,1,17.478,78.55,,,
691,AS Rao Nagar,26.8,41,25,0,2,16000,2,3,1,1,17.478,78.55,,,
692,AS Rao Nagar,26.8,41,25,0,2,15000,2,3,1,1,17.478,78.55,,,
693,AS Rao Nagar,26.8,41,25,0,2,13000,2,3,1,1,17.478,78.55,,,
694,AS Rao Nagar,26.8,41,25,0,2,16000,2,3,1,1,17.478,78.55,,,
695,AS Rao Nagar,26.8,41,25,0,2,12000,2,3,1,1,17.478,78.55,,,
696,AS Rao Nagar,26.8,41,25,0,3,17000,2,3,1,1,17.478,78.55,,,
697,AS Rao Nagar,26.8,41,25,0,2,12000,2,3,1,1,17.478,78.55,,,
698,AS Rao Nagar,26.8,41,25,0,2,18000,2,3,0,1,17.478,78.55,,,
699,AS Rao Nagar,26.8,41,25,0,4,25000,2,3,1,1,17.478,78.55,,,
700,AS Rao Nagar,26.8,41,25,0,2,13500,2,3,1,1,17.478,78.55,,,
701,AS Rao Nagar,26.8,41,25,0,2,10500,2,3,1,1,17.478,78.55,,,
702,AS Rao Nagar,26.8,41,25,0,2,12000,2,3,1,1,17.478,78.55,,,
703,AS Rao Nagar,26.8,41,25,0,1,13500,2,3,1,0,17.478,78.55,,,
704,AS Rao Nagar,26.8,41,25,0,2,12000,2,3,1,1,17.478,78.55,,,
705,AS Rao Nagar,26.8,41,25,0,2,13000,2,3,1,1,17.478,78.55,,,
706,AS Rao Nagar,26.8,41,25,0,3,15000,2,3,1,1,17.478,78.55,,,
707,AS Rao Nagar,26.8,41,25,0,3,18000,2,3,1,1,17.478,78.55,,,
708,AS Rao Nagar,26.8,41,25,0,3,15000,2,3,1,1,17.478,78.55,,,
709,AS Rao Nagar,26.8,41,25,0,2,12000,2,3,1,1,17.478,78.55,,,
710,AS Rao Nagar,26.8,41,25,0,3,16000,2,3,1,1,17.478,78.55,,,
711,AS Rao Nagar,26.8,41,25,0,2,17000,2,3,1,0,17.478,78.55,,,
712,AS Rao Nagar,26.8,41,25,0,3,18000,2,3,1,0,17.478,78.55,,,
713,AS Rao Nagar,26.8,41,25,0,3,20000,2,3,1,1,17.478,78.55,,,
714,AS Rao Nagar,26.8,41,25,0,2,16000,2,3,1,0,17.478,78.55,,,
715,AS Rao Nagar,26.8,41,25,0,2,8000,2,3,1,0,17.478,78.55,,,
716,AS Rao Nagar,26.8,41,25,0,1,4500,2,3,0,1,17.478,78.55,,,
717,AS Rao Nagar,26.8,41,25,0,1,4500,2,3,0,1,17.478,78.55,,,
718,AS Rao Nagar,26.8,41,25,0,2,16000,2,3,1,0,17.478,78.55,,,
719,Sainikpuri,26.43,41.65,24,0,3,32000,2,3,0,1,17.493,78.547,,,
720,Sainikpuri,26.43,41.65,24,0,3,25000,1,4,1,1,17.493,78.547,,,
721,Sainikpuri,26.43,41.65,24,0,3,22000,1,4,1,0,17.493,78.547,,,
722,Sainikpuri,26.43,41.65,24,0,5,35000,1,4,1,1,17.493,78.547,,,
723,Sainikpuri,26.43,41.65,24,0,3,18000,1,4,0,1,17.493,78.547,,,
724,Sainikpuri,26.43,41.65,24,0,2,10000,1,4,1,1,17.493,78.547,,,
725,Sainikpuri,26.43,41.65,24,0,2,21000,1,4,0,1,17.493,78.547,,,
726,Sainikpuri,26.43,41.65,24,0,2,17000,1,4,0,1,17.493,78.547,,,
727,Sainikpuri,26.43,41.65,24,0,2,15000,1,4,0,1,17.493,78.547,,,
728,Sainikpuri,26.43,41.65,24,0,2,16000,1,4,1,1,17.493,78.547,,,
729,Sainikpuri,26.43,41.65,24,0,2,15000,1,4,1,1,17.493,78.547,,,
730,Sainikpuri,26.43,41.65,24,0,3,22000,1,4,1,1,17.493,78.547,,,
731,Sainikpuri,26.43,41.65,24,0,3,30000,1,4,1,0,17.493,78.547,,,
732,Sainikpuri,26.43,41.65,24,0,1,8000,1,4,1,1,17.493,78.547,,,
733,Sainikpuri,26.43,41.65,24,0,2,10000,1,4,1,1,17.493,78.547,,,
734,Sainikpuri,26.43,41.65,24,0,2,9000,1,4,1,1,17.493,78.547,,,
735,Sainikpuri,26.43,41.65,24,0,1,8500,1,4,1,1,17.493,78.547,,,
736,Sainikpuri,26.43,41.65,24,0,4,50000,1,4,0,1,17.493,78.547,,,
737,Sainikpuri,26.43,41.65,24,0,1,4000,1,4,1,1,17.493,78.547,,,
738,Sainikpuri,26.43,41.65,24,0,2,14000,1,4,1,1,17.493,78.547,,,
739,Sainikpuri,26.43,41.65,24,0,2,15000,1,4,1,1,17.493,78.547,,,
740,Sainikpuri,26.43,41.65,24,0,2,18000,1,4,0,1,17.493,78.547,,,
741,Sainikpuri,26.43,41.65,24,0,2,15000,1,4,1,0,17.493,78.547,,,
742,Sainikpuri,26.43,41.65,24,0,2,16000,1,4,1,1,17.493,78.547,,,
743,Sainikpuri,26.43,41.65,24,0,1,8000,1,4,1,1,17.493,78.547,,,
744,Sainikpuri,26.43,41.65,24,0,2,14000,1,4,1,1,17.493,78.547,,,
745,Sainikpuri,26.43,41.65,24,0,4,26000,1,4,1,1,17.493,78.547,,,
746,Sainikpuri,26.43,41.65,24,0,3,25000,1,4,1,1,17.493,78.547,,,
747,Sainikpuri,26.43,41.65,24,0,2,16000,1,4,1,1,17.493,78.547,,,
748,Sainikpuri,26.43,41.65,24,0,2,7000,1,4,1,1,17.493,78.547,,,
749,Yapral,27.3,40.25,25,1,2,22000,1,4,1,1,17.506,78.533,,,
750,Yapral,27.3,40.25,25,1,2,18000,1,4,1,1,17.506,78.533,,,
751,Yapral,27.3,40.25,25,1,2,12000,1,4,1,1,17.506,78.533,,,
752,Yapral,27.3,40.25,25,1,2,15000,1,4,1,1,17.506,78.533,,,
753,Yapral,27.3,40.25,25,1,2,12000,1,4,0,1,17.506,78.533,,,
754,Yapral,27.3,40.25,25,1,2,22000,1,4,1,1,17.506,78.533,,,
755,Yapral,27.3,40.25,25,1,3,23000,1,4,1,0,17.506,78.533,,,
756,Yapral,27.3,40.25,25,1,3,22000,1,4,1,1,17.506,78.533,,,
757,Yapral,27.3,40.25,25,1,3,26000,1,4,1,1,17.506,78.533,,,
758,Yapral,27.3,40.25,25,1,2,16000,1,4,1,1,17.506,78.533,,,
759,Yapral,27.3,40.25,25,1,3,30000,1,4,1,1,17.506,78.533,,,
760,Yapral,27.3,40.25,25,1,1,6500,1,4,1,1,17.506,78.533,,,
761,Yapral,27.3,40.25,25,1,3,35000,1,4,1,1,17.506,78.533,,,
762,Yapral,27.3,40.25,25,1,3,30000,1,4,1,1,17.506,78.533,,,
763,Yapral,27.3,40.25,25,1,2,10000,1,4,1,1,17.506,78.533,,,
764,Yapral,27.3,40.25,25,1,3,30000,1,4,1,1,17.506,78.533,,,
765,Yapral,27.3,40.25,25,1,2,25000,1,4,1,1,17.506,78.533,,,
766,Yapral,27.3,40.25,25,1,3,22000,1,4,1,1,17.506,78.533,,,
767,Yapral,27.3,40.25,25,1,1,6000,1,4,1,1,17.506,78.533,,,
768,Yapral,27.3,40.25,25,1,2,15000,1,4,1,1,17.506,78.533,,,
769,Yapral,27.3,40.25,25,1,2,10000,1,4,1,1,17.506,78.533,,,
770,Yapral,27.3,40.25,25,1,3,25000,1,4,1,1,17.506,78.533,,,
771,Yapral,27.3,40.25,25,1,3,22000,1,4,1,1,17.506,78.533,,,
772,Yapral,27.3,40.25,25,1,3,22000,1,4,1,1,17.506,78.533,,,
773,Yapral,27.3,40.25,25,1,3,17000,1,4,1,1,17.506,78.533,,,
774,Yapral,27.3,40.25,25,1,2,25000,1,4,1,1,17.506,78.533,,,
775,Yapral,27.3,40.25,25,1,1,8000,1,4,1,1,17.506,78.533,,,
776,Yapral,27.3,40.25,25,1,3,30000,1,4,1,1,17.506,78.533,,,
777,Yapral,27.3,40.25,25,1,2,20000,1,4,1,1,17.506,78.533,,,
778,Yapral,27.3,40.25,25,1,3,23000,1,4,1,1,17.506,78.533,,,
779,Alwal,29.32,43.73,24,1,2,30000,3,3,1,1,17.497,78.507,,,
780,Alwal,29.32,43.73,24,1,2,9000,3,3,1,1,17.497,78.507,,,
781,Alwal,29.32,43.73,24,1,2,20000,3,3,1,1,17.497,78.507,,,
782,Alwal,29.32,43.73,24,1,2,12000,3,3,1,1,17.497,78.507,,,
783,Alwal,29.32,43.73,24,1,2,16000,3,3,1,1,17.497,78.507,,,
784,Alwal,29.32,43.73,24,1,1,8500,3,3,1,1,17.497,78.507,,,
785,Alwal,29.32,43.73,24,1,2,15000,3,3,1,1,17.497,78.507,,,
786,Alwal,29.32,43.73,24,1,1,7000,3,3,0,1,17.497,78.507,,,
787,Alwal,29.32,43.73,24,1,3,17500,3,3,0,1,17.497,78.507,,,
788,Alwal,29.32,43.73,24,1,1,6500,3,3,1,1,17.497,78.507,,,
789,Alwal,29.32,43.73,24,1,2,10000,3,3,1,1,17.497,78.507,,,
790,Alwal,29.32,43.73,24,1,2,25000,3,3,1,1,17.497,78.507,,,
791,Alwal,29.32,43.73,24,1,1,6700,3,3,1,1,17.497,78.507,,,
792,Alwal,29.32,43.73,24,1,2,13000,3,3,0,1,17.497,78.507,,,
793,Alwal,29.32,43.73,24,1,1,9000,3,3,1,1,17.497,78.507,,,
794,Alwal,29.32,43.73,24,1,1,7000,3,3,0,1,17.497,78.507,,,
795,Alwal,29.32,43.73,24,1,2,17000,3,3,1,1,17.497,78.507,,,
796,Alwal,29.32,43.73,24,1,2,10000,3,3,1,1,17.497,78.507,,,
797,Alwal,29.32,43.73,24,1,2,11000,3,3,1,1,17.497,78.507,,,
798,Alwal,29.32,43.73,24,1,1,8000,3,3,0,1,17.497,78.507,,,
799,Alwal,29.32,43.73,24,1,3,10000,3,3,1,0,17.497,78.507,,,
800,Alwal,29.32,43.73,24,1,1,7500,3,3,1,1,17.497,78.507,,,
801,Alwal,29.32,43.73,24,1,2,10000,3,3,1,1,17.497,78.507,,,
802,Alwal,29.32,43.73,24,1,3,18000,3,3,1,1,17.497,78.507,,,
803,Alwal,29.32,43.73,24,1,2,9000,3,3,1,1,17.497,78.507,,,
804,Alwal,29.32,43.73,24,1,2,13000,3,3,0,1,17.497,78.507,,,
805,Alwal,29.32,43.73,24,1,2,20000,3,3,1,1,17.497,78.507,,,
806,Alwal,29.32,43.73,24,1,3,18800,3,3,0,1,17.497,78.507,,,
807,Alwal,29.32,43.73,24,1,3,12000,3,3,0,1,17.497,78.507,,,
808,Alwal,29.32,43.73,24,1,2,10000,3,3,0,1,17.497,78.507,,,
809,Ashok Nagar,25.9,36.5,23,1,1,8500,2,3,1,1,17.406,78.49,,,
810,Ashok Nagar,25.9,36.5,23,1,1,7500,2,3,1,1,17.406,78.49,,,
811,Ashok Nagar,25.9,36.5,23,1,2,22000,2,3,1,1,17.406,78.49,,,
812,Ashok Nagar,25.9,36.5,23,1,2,40000,2,3,1,1,17.406,78.49,,,
813,Ashok Nagar,25.9,36.5,23,1,2,40000,2,3,1,1,17.406,78.49,,,
814,Ashok Nagar,25.9,36.5,23,1,3,45000,2,3,1,0,17.406,78.49,,,
815,Ashok Nagar,25.9,36.5,23,1,3,25000,2,3,1,1,17.406,78.49,,,
816,Ashok Nagar,25.9,36.5,23,1,2,20000,2,3,1,1,17.406,78.49,,,
817,Ashok Nagar,25.9,36.5,23,1,2,18000,2,3,1,1,17.406,78.49,,,
818,Ashok Nagar,25.9,36.5,23,1,3,35000,2,3,1,1,17.406,78.49,,,
819,Ashok Nagar,25.9,36.5,23,1,3,50000,2,3,1,1,17.406,78.49,,,
820,Ashok Nagar,25.9,36.5,23,1,3,31000,2,3,1,0,17.406,78.49,,,
821,Ashok Nagar,25.9,36.5,23,1,3,26000,2,3,1,1,17.406,78.49,,,
822,Ashok Nagar,25.9,36.5,23,1,2,23000,2,3,1,0,17.406,78.49,,,
823,Ashok Nagar,25.9,36.5,23,1,3,35000,2,3,1,0,17.406,78.49,,,
824,Cheryaal,26.7,43.45,22.5,0,1,9000,1,2,1,1,17.516,78.627,,,
825,Cheryaal,26.7,43.45,22.5,0,2,8500,1,2,1,0,17.516,78.627,,,
826,Cheryaal,26.7,43.45,22.5,0,1,5500,1,2,1,0,17.516,78.627,,,
827,Cheryaal,26.7,43.45,22.5,0,2,6000,1,2,1,0,17.516,78.627,,,
828,Cheryaal,26.7,43.45,22.5,0,1,3000,1,2,1,0,17.516,78.627,,,
829,Cheryaal,26.7,43.45,22.5,0,2,10000,1,2,1,0,17.516,78.627,,,
830,Cheryaal,26.7,43.45,22.5,0,1,5000,1,2,1,0,17.516,78.627,,,
831,Cheryaal,26.7,43.45,22.5,0,1,3000,1,2,1,1,17.516,78.627,,,
832,Cheryaal,26.7,43.45,22.5,0,1,7000,1,2,1,1,17.516,78.627,,,
833,Cheryaal,26.7,43.45,22.5,0,2,8000,1,2,0,1,17.516,78.627,,,
834,Cheryaal,26.7,43.45,22.5,0,2,6500,1,2,1,0,17.516,78.627,,,
835,Cheryaal,26.7,43.45,22.5,0,1,5500,1,2,1,0,17.516,78.627,,,
836,Cheryaal,26.7,43.45,22.5,0,2,8000,1,2,1,0,17.516,78.627,,,
837,Cheryaal,26.7,43.45,22.5,0,1,5000,1,2,1,0,17.516,78.627,,,
838,Cheryaal,26.7,43.45,22.5,0,1,6500,1,2,1,0,17.516,78.627,,,
839,Cheryaal,26.7,43.45,22.5,0,3,14000,1,2,1,1,17.516,78.627,,,
840,Cheryaal,26.7,43.45,22.5,0,2,10000,1,2,1,1,17.516,78.627,,,
841,Cheryaal,26.7,43.45,22.5,0,1,4100,1,2,1,1,17.516,78.627,,,
842,Ghatkesar,26,41.25,22.25,0,2,7000,3,4,1,1,17.451,78.681,,,
843,Ghatkesar,26,41.25,22.25,0,3,24000,3,4,1,1,17.451,78.681,,,
844,Ghatkesar,26,41.25,22.25,0,3,10000,3,4,1,0,17.451,78.681,,,
845,Ghatkesar,26,41.25,22.25,0,2,8000,3,4,1,1,17.451,78.681,,,
846,Ghatkesar,26,41.25,22.25,0,2,7500,3,4,1,1,17.451,78.681,,,
847,Ghatkesar,26,41.25,22.25,0,3,20000,3,4,1,1,17.451,78.681,,,
848,Ghatkesar,26,41.25,22.25,0,3,10000,3,4,1,1,17.451,78.681,,,
849,Ghatkesar,26,41.25,22.25,0,3,20000,3,4,1,1,17.451,78.681,,,
850,Ghatkesar,26,41.25,22.25,0,1,5000,3,4,1,1,17.451,78.681,,,
851,Ghatkesar,26,41.25,22.25,0,1,5000,3,4,1,0,17.451,78.681,,,
852,Ghatkesar,26,41.25,22.25,0,3,10000,3,4,1,1,17.451,78.681,,,
853,Ghatkesar,26,41.25,22.25,0,2,7500,3,4,1,0,17.451,78.681,,,
854,Ghatkesar,26,41.25,22.25,0,2,9000,3,4,1,0,17.451,78.681,,,
855,Ghatkesar,26,41.25,22.25,0,3,14000,3,4,1,0,17.451,78.681,,,
856,Ghatkesar,26,41.25,22.25,0,2,7500,3,4,1,0,17.451,78.681,,,
857,Ghatkesar,26,41.25,22.25,0,1,4200,3,4,1,0,17.451,78.681,,,
858,Ghatkesar,26,41.25,22.25,0,2,4000,3,4,1,1,17.451,78.681,,,
859,Ghatkesar,26,41.25,22.25,0,4,80000,3,4,1,1,17.451,78.681,,,
860,Ghatkesar,26,41.25,22.25,0,4,16000,3,4,1,0,17.451,78.681,,,
861,Ghatkesar,26,41.25,22.25,0,2,10000,3,4,1,1,17.451,78.681,,,
862,Ghatkesar,26,41.25,22.25,0,2,7500,3,4,1,0,17.451,78.681,,,
863,Ghatkesar,26,41.25,22.25,0,3,16000,3,4,1,0,17.451,78.681,,,
864,Ghatkesar,26,41.25,22.25,0,1,11000,3,4,1,0,17.451,78.681,,,
865,Ghatkesar,26,41.25,22.25,0,2,10000,3,4,1,0,17.451,78.681,,,
866,Ghatkesar,26,41.25,22.25,0,2,15000,3,4,1,0,17.451,78.681,,,
867,Ghatkesar,26,41.25,22.25,0,4,18000,3,4,1,1,17.451,78.681,,,
868,Ghatkesar,26,41.25,22.25,0,3,16000,3,4,1,1,17.451,78.681,,,
869,Ghatkesar,26,41.25,22.25,0,2,8500,3,4,1,1,17.451,78.681,,,
870,Ghatkesar,26,41.25,22.25,0,3,16000,3,4,1,0,17.451,78.681,,,
871,Ghatkesar,26,41.25,22.25,0,3,14000,3,4,1,0,17.451,78.681,,,
872,Gachibowli,26.6,38.75,22.25,0,2,45000,4,4,0,1,17.44,78.348,,,
873,Gachibowli,26.6,38.75,22.25,0,3,50000,4,4,1,1,17.44,78.348,,,
874,Gachibowli,26.6,38.75,22.25,0,3,45000,4,4,1,1,17.44,78.348,,,
875,Gachibowli,26.6,38.75,22.25,0,4,75000,4,4,0,1,17.44,78.348,,,
876,Gachibowli,26.6,38.75,22.25,0,4,80000,4,4,1,1,17.44,78.348,,,
877,Gachibowli,26.6,38.75,22.25,0,3,100000,4,4,1,1,17.44,78.348,,,
878,Gachibowli,26.6,38.75,22.25,0,3,100000,4,4,1,1,17.44,78.348,,,
879,Gachibowli,26.6,38.75,22.25,0,3,36000,4,4,1,1,17.44,78.348,,,
880,Gachibowli,26.6,38.75,22.25,0,3,68000,4,4,1,0,17.44,78.348,,,
881,Gachibowli,26.6,38.75,22.25,0,3,120000,4,4,1,1,17.44,78.348,,,
882,Gachibowli,26.6,38.75,22.25,0,3,85000,4,4,1,1,17.44,78.348,,,
883,Gachibowli,26.6,38.75,22.25,0,2,24000,4,4,0,1,17.44,78.348,,,
884,Gachibowli,26.6,38.75,22.25,0,1,14000,4,4,0,1,17.44,78.348,,,
885,Gachibowli,26.6,38.75,22.25,0,1,14000,4,4,0,1,17.44,78.348,,,
886,Gachibowli,26.6,38.75,22.25,0,3,75000,4,4,0,1,17.44,78.348,,,
887,Gachibowli,26.6,38.75,22.25,0,3,42000,4,4,1,1,17.44,78.348,,,
888,Gachibowli,26.6,38.75,22.25,0,1,25000,4,4,1,1,17.44,78.348,,,
889,Gachibowli,26.6,38.75,22.25,0,2,25000,4,4,1,1,17.44,78.348,,,
890,Gachibowli,26.6,38.75,22.25,0,4,100000,4,4,0,1,17.44,78.348,,,
891,Gachibowli,26.6,38.75,22.25,0,2,34000,4,4,1,1,17.44,78.348,,,
892,Gachibowli,26.6,38.75,22.25,0,2,45000,4,4,1,1,17.44,78.348,,,
893,Gachibowli,26.6,38.75,22.25,0,3,65000,4,4,1,1,17.44,78.348,,,
894,Gachibowli,26.6,38.75,22.25,0,1,30000,4,4,0,1,17.44,78.348,,,
895,Gachibowli,26.6,38.75,22.25,0,2,30000,4,4,1,1,17.44,78.348,,,
896,Gachibowli,26.6,38.75,22.25,0,3,65000,4,4,1,1,17.44,78.348,,,
897,Gachibowli,26.6,38.75,22.25,0,3,54000,4,4,1,1,17.44,78.348,,,
898,Gachibowli,26.6,38.75,22.25,0,3,60000,4,4,1,1,17.44,78.348,,,
899,Gachibowli,26.6,38.75,22.25,0,2,35000,4,4,1,1,17.44,78.348,,,
900,Gachibowli,26.6,38.75,22.25,0,3,70000,4,4,1,0,17.44,78.348,,,
901,Gachibowli,26.6,38.75,22.25,0,3,40000,4,4,1,0,17.44,78.348,,,
902,Tellapur,27,39.21,24,0,2,35000,2,4,1,1,17.463,78.286,,,
903,Tellapur,27,39.21,24,0,3,50000,2,4,1,1,17.463,78.286,,,
904,Tellapur,27,39.21,24,0,4,32000,2,4,1,1,17.463,78.286,,,
905,Tellapur,27,39.21,24,0,2,37000,2,4,1,0,17.463,78.286,,,
906,Tellapur,27,39.21,24,0,3,47000,2,4,1,1,17.463,78.286,,,
907,Tellapur,27,39.21,24,0,3,40000,2,4,0,1,17.463,78.286,,,
908,Tellapur,27,39.21,24,0,3,50000,2,4,0,1,17.463,78.286,,,
909,Tellapur,27,39.21,24,0,4,85000,2,4,0,1,17.463,78.286,,,
910,Tellapur,27,39.21,24,0,3,42000,2,4,1,1,17.463,78.286,,,
911,Tellapur,27,39.21,24,0,3,45000,2,4,1,1,17.463,78.286,,,
912,Tellapur,27,39.21,24,0,4,80000,2,4,1,1,17.463,78.286,,,
913,Tellapur,27,39.21,24,0,3,80000,2,4,1,1,17.463,78.286,,,
914,Tellapur,27,39.21,24,0,4,55000,2,4,1,1,17.463,78.286,,,
915,Tellapur,27,39.21,24,0,5,69000,2,4,1,0,17.463,78.286,,,
916,Tellapur,27,39.21,24,0,5,99000,2,4,1,0,17.463,78.286,,,
917,Tellapur,27,39.21,24,0,5,75000,2,4,1,1,17.463,78.286,,,
918,Tellapur,27,39.21,24,0,5,70000,2,4,1,0,17.463,78.286,,,
919,Tellapur,27,39.21,24,0,3,45000,2,4,1,1,17.463,78.286,,,
920,Tellapur,27,39.21,24,0,3,39000,2,4,0,1,17.463,78.286,,,
921,Tellapur,27,39.21,24,0,4,150000,2,4,1,0,17.463,78.286,,,
922,Tellapur,27,39.21,24,0,4,150000,2,4,1,0,17.463,78.286,,,
923,Tellapur,27,39.21,24,0,4,130000,2,4,1,1,17.463,78.286,,,
924,Tellapur,27,39.21,24,0,4,110000,2,4,1,1,17.463,78.286,,,
925,Tellapur,27,39.21,24,0,4,130000,2,4,0,1,17.463,78.286,,,
926,Tellapur,27,39.21,24,0,4,140000,2,4,1,1,17.463,78.286,,,
927,Tellapur,27,39.21,24,0,4,150000,2,4,1,1,17.463,78.286,,,
928,Tellapur,27,39.21,24,0,3,50000,2,4,0,1,17.463,78.286,,,
929,Tellapur,27,39.21,24,0,4,140000,2,4,1,1,17.463,78.286,,,
930,Tellapur,27,39.21,24,0,4,140000,2,4,1,1,17.463,78.286,,,
